Order_ID,Region,Product_Category,Customer_Segment
7582,East,Beauty,Consumer
7583,West,Clothing,Corporate
7584,North,Clothing,Home Office
7585,North,Sports,Home Office
7586,East,Clothing,Consumer
7587,North,Electronics,Home Office
7588,West,Electronics,Home Office
7589,East,Beauty,Home Office
7590,East,Beauty,Consumer
7591,East,Beauty,Corporate
7592,West,Home & Kitchen,Consumer
7593,South,Home & Kitchen,Consumer
7594,West,Beauty,Home Office
7595,South,Beauty,Consumer
7596,North,Beauty,Corporate
7597,East,Clothing,Home Office
7598,East,Electronics,Corporate
7599,South,Clothing,Home Office
7600,West,Sports,Home Office
7601,North,Beauty,Home Office
7602,East,Electronics,Home Office
7603,East,Clothing,Consumer
7604,West,Sports,Corporate
7605,West,Sports,Home Office
7606,North,Electronics,Corporate
7607,East,Clothing,Consumer
7608,East,Electronics,Consumer
7609,West,Home & Kitchen,Corporate
7610,North,Sports,Consumer
7611,North,Home & Kitchen,Corporate
7612,West,Home & Kitchen,Home Office
7613,South,Home & Kitchen,Home Office
7614,North,Electronics,Corporate
7615,North,Electronics,Home Office
7616,North,Sports,Corporate
7617,South,Beauty,Consumer
7618,North,Clothing,Corporate
7619,North,Beauty,Consumer
7620,West,Beauty,Consumer
7621,West,Sports,Corporate
7622,North,Sports,Corporate
7623,West,Beauty,Home Office
7624,South,Beauty,Home Office
7625,East,Electronics,Corporate
7626,South,Sports,Corporate
7627,East,Electronics,Corporate
7628,West,Clothing,Home Office
7629,North,Clothing,Corporate
7630,South,Sports,Consumer
7631,West,Clothing,Consumer
7632,South,Clothing,Corporate
7633,East,Home & Kitchen,Corporate
7634,East,Sports,Corporate
7635,North,Electronics,Consumer
7636,South,Sports,Home Office
7637,South,Home & Kitchen,Corporate
7638,South,Clothing,Home Office
7639,South,Clothing,Consumer
7640,East,Clothing,Home Office
7641,North,Electronics,Consumer
7642,North,Beauty,Corporate
7643,North,Clothing,Consumer
7644,North,Clothing,Consumer
7645,North,Home & Kitchen,Consumer
7646,South,Sports,Consumer
7647,South,Electronics,Home Office
7648,North,Beauty,Home Office
7649,West,Home & Kitchen,Consumer
7650,East,Beauty,Consumer
7651,West,Sports,Consumer
7652,South,Electronics,Corporate
7653,South,Clothing,Consumer
7654,South,Electronics,Home Office
7655,South,Home & Kitchen,Consumer
7656,South,Clothing,Home Office
7657,East,Home & Kitchen,Corporate
7658,West,Beauty,Consumer
7659,North,Sports,Home Office
7660,West,Electronics,Home Office
7661,South,Home & Kitchen,Home Office
7662,East,Electronics,Corporate
7663,East,Sports,Home Office
7664,North,Beauty,Corporate
7665,South,Clothing,Corporate
7666,South,Sports,Home Office
7667,North,Clothing,Corporate
7668,West,Electronics,Consumer
7669,North,Home & Kitchen,Corporate
7670,East,Sports,Corporate
7671,South,Clothing,Home Office
7672,South,Electronics,Corporate
7673,North,Sports,Consumer
7674,North,Beauty,Consumer
7675,East,Clothing,Corporate
7676,West,Sports,Home Office
7677,North,Clothing,Consumer
7678,East,Clothing,Home Office
7679,West,Electronics,Corporate
7680,South,Beauty,Corporate
7681,East,Beauty,Home Office
7682,South,Home & Kitchen,Consumer
7683,North,Sports,Consumer
7684,East,Home & Kitchen,Consumer
7685,East,Electronics,Corporate
7686,South,Home & Kitchen,Corporate
7687,West,Beauty,Consumer
7688,South,Sports,Consumer
7689,West,Home & Kitchen,Corporate
7690,North,Clothing,Corporate
7691,North,Beauty,Home Office
7692,West,Clothing,Corporate
7693,West,Beauty,Home Office
7694,East,Clothing,Home Office
7695,West,Home & Kitchen,Consumer
7696,West,Clothing,Home Office
7697,West,Electronics,Home Office
7698,South,Electronics,Home Office
7699,East,Beauty,Consumer
7700,North,Sports,Corporate
7701,East,Electronics,Corporate
7702,West,Clothing,Home Office
7703,West,Sports,Corporate
7704,East,Beauty,Home Office
7705,West,Clothing,Corporate
7706,West,Electronics,Home Office
7707,West,Home & Kitchen,Corporate
7708,South,Electronics,Corporate
7709,North,Beauty,Consumer
7710,South,Electronics,Consumer
7711,South,Electronics,Home Office
7712,North,Electronics,Corporate
7713,East,Beauty,Corporate
7714,North,Beauty,Home Office
7715,East,Clothing,Consumer
7716,North,Sports,Home Office
7717,West,Beauty,Home Office
7718,East,Home & Kitchen,Home Office
7719,North,Sports,Corporate
7720,North,Home & Kitchen,Home Office
7721,West,Beauty,Home Office
7722,West,Home & Kitchen,Home Office
7723,West,Beauty,Corporate
7724,West,Beauty,Corporate
7725,South,Clothing,Home Office
7726,West,Electronics,Home Office
7727,East,Home & Kitchen,Home Office
7728,South,Electronics,Consumer
7729,North,Beauty,Corporate
7730,South,Beauty,Home Office
7731,West,Beauty,Corporate
7732,South,Beauty,Corporate
7733,North,Home & Kitchen,Corporate
7734,South,Home & Kitchen,Home Office
7735,South,Electronics,Consumer
7736,South,Beauty,Consumer
7737,North,Home & Kitchen,Consumer
7738,West,Beauty,Corporate
7739,East,Sports,Corporate
7740,South,Sports,Consumer
7741,West,Beauty,Consumer
7742,East,Home & Kitchen,Home Office
7743,East,Electronics,Corporate
7744,North,Clothing,Corporate
7745,West,Sports,Corporate
7746,South,Electronics,Consumer
7747,North,Beauty,Corporate
7748,West,Electronics,Home Office
7749,South,Sports,Consumer
7750,North,Beauty,Corporate
7751,East,Electronics,Consumer
7752,South,Beauty,Consumer
7753,North,Sports,Consumer
7754,South,Sports,Home Office
7755,South,Clothing,Consumer
7756,East,Clothing,Home Office
7757,South,Sports,Consumer
7758,West,Beauty,Consumer
7759,South,Beauty,Corporate
7760,East,Sports,Corporate
7761,East,Beauty,Home Office
7762,North,Electronics,Consumer
7763,East,Electronics,Consumer
7764,West,Sports,Corporate
7765,North,Sports,Consumer
7766,South,Beauty,Home Office
7767,West,Home & Kitchen,Consumer
7768,East,Clothing,Consumer
7769,South,Home & Kitchen,Consumer
7770,East,Electronics,Home Office
7771,East,Electronics,Consumer
7772,East,Beauty,Corporate
7773,East,Sports,Home Office
7774,South,Beauty,Corporate
7775,West,Home & Kitchen,Consumer
7776,South,Sports,Corporate
7777,North,Beauty,Consumer
7778,West,Electronics,Corporate
7779,East,Beauty,Consumer
7780,North,Beauty,Consumer
7781,West,Sports,Corporate
7782,East,Sports,Home Office
7783,South,Home & Kitchen,Corporate
7784,North,Electronics,Consumer
7785,North,Sports,Home Office
7786,East,Beauty,Home Office
7787,West,Beauty,Consumer
7788,North,Clothing,Corporate
7789,West,Sports,Consumer
7790,East,Electronics,Consumer
7791,West,Home & Kitchen,Home Office
7792,East,Home & Kitchen,Corporate
7793,South,Sports,Consumer
7794,North,Home & Kitchen,Corporate
7795,East,Beauty,Consumer
7796,North,Sports,Corporate
7797,North,Beauty,Consumer
7798,North,Home & Kitchen,Consumer
7799,North,Home & Kitchen,Corporate
7800,South,Home & Kitchen,Consumer
7801,West,Home & Kitchen,Home Office
7802,West,Home & Kitchen,Home Office
7803,East,Electronics,Consumer
7804,South,Beauty,Corporate
7805,West,Beauty,Consumer
7806,East,Home & Kitchen,Home Office
7807,East,Electronics,Corporate
7808,North,Home & Kitchen,Consumer
7809,East,Electronics,Home Office
7810,East,Electronics,Consumer
7811,West,Electronics,Home Office
7812,South,Home & Kitchen,Corporate
7813,North,Clothing,Consumer
7814,North,Clothing,Home Office
7815,South,Clothing,Home Office
7816,South,Sports,Home Office
7817,South,Clothing,Consumer
7818,East,Electronics,Corporate
7819,North,Electronics,Consumer
7820,South,Clothing,Consumer
7821,West,Sports,Home Office
7822,South,Clothing,Corporate
7823,East,Clothing,Consumer
7824,South,Clothing,Consumer
7825,West,Clothing,Consumer
7826,North,Home & Kitchen,Consumer
7827,West,Home & Kitchen,Consumer
7828,South,Clothing,Consumer
7829,West,Beauty,Home Office
7830,East,Electronics,Home Office
7831,West,Electronics,Home Office
7832,South,Electronics,Home Office
7833,East,Clothing,Corporate
7834,South,Home & Kitchen,Corporate
7835,West,Home & Kitchen,Corporate
7836,South,Clothing,Corporate
7837,South,Electronics,Corporate
7838,East,Sports,Corporate
7839,South,Beauty,Home Office
7840,West,Electronics,Consumer
7841,North,Home & Kitchen,Consumer
7842,South,Beauty,Corporate
7843,North,Home & Kitchen,Home Office
7844,North,Home & Kitchen,Consumer
7845,South,Home & Kitchen,Consumer
7846,East,Beauty,Corporate
7847,North,Electronics,Home Office
7848,East,Clothing,Consumer
7849,South,Sports,Home Office
7850,South,Beauty,Corporate
7851,North,Home & Kitchen,Consumer
7852,East,Sports,Consumer
7853,South,Home & Kitchen,Corporate
7854,North,Home & Kitchen,Corporate
7855,West,Clothing,Corporate
7856,South,Electronics,Corporate
7857,West,Beauty,Home Office
7858,South,Home & Kitchen,Consumer
7859,East,Clothing,Corporate
7860,South,Home & Kitchen,Home Office
7861,East,Home & Kitchen,Home Office
7862,North,Sports,Corporate
7863,East,Electronics,Home Office
7864,North,Electronics,Home Office
7865,South,Beauty,Corporate
7866,South,Clothing,Home Office
7867,South,Electronics,Home Office
7868,North,Clothing,Home Office
7869,South,Clothing,Home Office
7870,West,Home & Kitchen,Consumer
7871,South,Beauty,Consumer
7872,West,Beauty,Home Office
7873,South,Beauty,Consumer
7874,West,Electronics,Consumer
7875,East,Home & Kitchen,Home Office
7876,South,Electronics,Consumer
7877,East,Clothing,Consumer
7878,East,Home & Kitchen,Corporate
7879,South,Sports,Consumer
7880,West,Beauty,Consumer
7881,North,Home & Kitchen,Consumer
7882,South,Clothing,Corporate
7883,East,Beauty,Consumer
7884,North,Beauty,Home Office
7885,West,Electronics,Corporate
7886,North,Beauty,Consumer
7887,South,Home & Kitchen,Corporate
7888,East,Clothing,Corporate
7889,North,Beauty,Consumer
7890,West,Beauty,Home Office
7891,West,Beauty,Home Office
7892,West,Clothing,Corporate
7893,South,Home & Kitchen,Consumer
7894,East,Clothing,Corporate
7895,East,Clothing,Consumer
7896,West,Home & Kitchen,Consumer
7897,West,Sports,Corporate
7898,West,Sports,Corporate
7899,South,Home & Kitchen,Consumer
7900,South,Clothing,Home Office
7901,South,Beauty,Consumer
7902,South,Beauty,Home Office
7903,North,Electronics,Home Office
7904,West,Beauty,Consumer
7905,East,Home & Kitchen,Corporate
7906,North,Electronics,Consumer
7907,North,Sports,Consumer
7908,East,Clothing,Consumer
7909,West,Beauty,Corporate
7910,East,Beauty,Consumer
7911,North,Home & Kitchen,Corporate
7912,West,Home & Kitchen,Home Office
7913,South,Beauty,Consumer
7914,West,Beauty,Corporate
7915,North,Home & Kitchen,Home Office
7916,South,Clothing,Home Office
7917,North,Beauty,Consumer
7918,East,Home & Kitchen,Home Office
7919,West,Home & Kitchen,Home Office
7920,West,Clothing,Home Office
7921,South,Beauty,Consumer
7922,South,Home & Kitchen,Consumer
7923,North,Home & Kitchen,Home Office
7924,East,Electronics,Home Office
7925,North,Home & Kitchen,Home Office
7926,West,Sports,Consumer
7927,South,Clothing,Corporate
7928,West,Sports,Corporate
7929,South,Home & Kitchen,Corporate
7930,West,Home & Kitchen,Home Office
7931,North,Home & Kitchen,Home Office
7932,East,Sports,Corporate
7933,North,Clothing,Corporate
7934,South,Home & Kitchen,Consumer
7935,South,Home & Kitchen,Corporate
7936,West,Electronics,Home Office
7937,North,Electronics,Consumer
7938,East,Clothing,Home Office
7939,South,Electronics,Corporate
7940,South,Electronics,Consumer
7941,East,Clothing,Consumer
7942,West,Sports,Consumer
7943,North,Sports,Consumer
7944,North,Home & Kitchen,Home Office
7945,East,Electronics,Consumer
7946,East,Clothing,Home Office
7947,West,Sports,Consumer
7948,West,Home & Kitchen,Consumer
7949,East,Beauty,Corporate
7950,East,Electronics,Consumer
7951,North,Clothing,Consumer
7952,West,Beauty,Consumer
7953,North,Beauty,Home Office
7954,West,Beauty,Corporate
7955,East,Sports,Consumer
7956,East,Home & Kitchen,Corporate
7957,West,Electronics,Home Office
7958,East,Home & Kitchen,Home Office
7959,East,Beauty,Consumer
7960,North,Electronics,Home Office
7961,North,Sports,Consumer
7962,North,Electronics,Corporate
7963,North,Electronics,Home Office
7964,East,Beauty,Home Office
7965,North,Electronics,Corporate
7966,East,Clothing,Corporate
7967,East,Home & Kitchen,Corporate
7968,South,Electronics,Home Office
7969,East,Electronics,Consumer
7970,East,Home & Kitchen,Corporate
7971,North,Home & Kitchen,Home Office
7972,North,Sports,Corporate
7973,East,Sports,Consumer
7974,South,Clothing,Consumer
7975,West,Electronics,Consumer
7976,North,Sports,Consumer
7977,West,Sports,Corporate
7978,South,Clothing,Home Office
7979,South,Electronics,Home Office
7980,West,Electronics,Home Office
7981,West,Electronics,Corporate
7982,North,Electronics,Consumer
7983,South,Clothing,Home Office
7984,North,Electronics,Corporate
7985,West,Electronics,Corporate
7986,East,Beauty,Home Office
7987,North,Home & Kitchen,Corporate
7988,South,Electronics,Home Office
7989,South,Beauty,Consumer
7990,East,Sports,Home Office
7991,North,Electronics,Consumer
7992,North,Beauty,Home Office
7993,West,Sports,Consumer
7994,South,Clothing,Consumer
7995,West,Beauty,Corporate
7996,East,Clothing,Home Office
7997,North,Clothing,Consumer
7998,North,Sports,Corporate
7999,North,Clothing,Consumer
8000,South,Beauty,Corporate
8001,North,Beauty,Home Office
8002,North,Clothing,Consumer
8003,North,Clothing,Corporate
8004,East,Sports,Home Office
8005,West,Electronics,Consumer
8006,West,Electronics,Home Office
8007,East,Home & Kitchen,Corporate
8008,North,Beauty,Consumer
8009,North,Clothing,Home Office
8010,South,Home & Kitchen,Consumer
8011,East,Electronics,Home Office
8012,North,Beauty,Home Office
8013,North,Clothing,Corporate
8014,East,Electronics,Home Office
8015,West,Beauty,Home Office
8016,West,Home & Kitchen,Corporate
8017,North,Clothing,Home Office
8018,East,Electronics,Corporate
8019,North,Clothing,Corporate
8020,West,Beauty,Corporate
8021,East,Home & Kitchen,Consumer
8022,South,Electronics,Consumer
8023,South,Clothing,Home Office
8024,West,Beauty,Home Office
8025,East,Beauty,Consumer
8026,South,Home & Kitchen,Corporate
8027,West,Beauty,Home Office
8028,East,Electronics,Corporate
8029,North,Beauty,Home Office
8030,West,Clothing,Consumer
8031,West,Clothing,Corporate
8032,South,Clothing,Corporate
8033,North,Beauty,Home Office
8034,East,Home & Kitchen,Consumer
8035,North,Sports,Corporate
8036,North,Clothing,Corporate
8037,East,Sports,Home Office
8038,North,Clothing,Consumer
8039,West,Sports,Home Office
8040,West,Sports,Home Office
8041,East,Clothing,Corporate
8042,West,Clothing,Corporate
8043,South,Home & Kitchen,Consumer
8044,South,Clothing,Corporate
8045,East,Sports,Corporate
8046,North,Home & Kitchen,Home Office
8047,North,Beauty,Consumer
8048,North,Clothing,Consumer
8049,North,Home & Kitchen,Corporate
8050,South,Beauty,Home Office
8051,West,Clothing,Corporate
8052,East,Sports,Corporate
8053,East,Electronics,Corporate
8054,North,Home & Kitchen,Consumer
8055,South,Clothing,Home Office
8056,East,Clothing,Consumer
8057,West,Clothing,Consumer
8058,East,Electronics,Home Office
8059,North,Electronics,Corporate
8060,North,Electronics,Home Office
8061,South,Home & Kitchen,Corporate
8062,West,Beauty,Home Office
8063,South,Beauty,Corporate
8064,West,Electronics,Consumer
8065,West,Electronics,Corporate
8066,West,Clothing,Consumer
8067,East,Electronics,Consumer
8068,North,Home & Kitchen,Consumer
8069,South,Home & Kitchen,Consumer
8070,North,Clothing,Corporate
8071,North,Clothing,Consumer
8072,North,Sports,Corporate
8073,East,Beauty,Corporate
8074,East,Electronics,Home Office
8075,North,Sports,Corporate
8076,West,Electronics,Corporate
8077,North,Beauty,Home Office
8078,North,Sports,Corporate
8079,East,Electronics,Consumer
8080,East,Sports,Corporate
8081,East,Sports,Home Office
8082,West,Home & Kitchen,Consumer
8083,West,Home & Kitchen,Home Office
8084,West,Beauty,Corporate
8085,North,Clothing,Consumer
8086,East,Beauty,Home Office
8087,North,Clothing,Corporate
8088,West,Electronics,Corporate
8089,East,Clothing,Corporate
8090,East,Beauty,Home Office
8091,East,Beauty,Consumer
8092,South,Home & Kitchen,Consumer
8093,North,Electronics,Corporate
8094,East,Beauty,Home Office
8095,East,Sports,Corporate
8096,West,Beauty,Home Office
8097,East,Home & Kitchen,Corporate
8098,West,Electronics,Corporate
8099,East,Clothing,Home Office
8100,North,Electronics,Home Office
8101,North,Beauty,Corporate
8102,West,Clothing,Corporate
8103,North,Sports,Home Office
8104,East,Sports,Home Office
8105,South,Beauty,Home Office
8106,East,Sports,Consumer
8107,North,Sports,Corporate
8108,South,Home & Kitchen,Home Office
8109,North,Home & Kitchen,Home Office
8110,South,Sports,Consumer
8111,South,Clothing,Corporate
8112,East,Sports,Home Office
8113,North,Clothing,Consumer
8114,West,Beauty,Consumer
8115,East,Beauty,Home Office
8116,North,Beauty,Consumer
8117,East,Clothing,Consumer
8118,East,Sports,Consumer
8119,South,Electronics,Consumer
8120,North,Beauty,Consumer
8121,North,Clothing,Home Office
8122,West,Home & Kitchen,Home Office
8123,North,Electronics,Consumer
8124,North,Beauty,Home Office
8125,West,Clothing,Corporate
8126,West,Electronics,Home Office
8127,East,Electronics,Corporate
8128,North,Sports,Home Office
8129,North,Sports,Consumer
8130,North,Electronics,Home Office
8131,South,Sports,Home Office
8132,North,Electronics,Home Office
8133,East,Beauty,Consumer
8134,South,Electronics,Home Office
8135,North,Sports,Consumer
8136,East,Home & Kitchen,Home Office
8137,East,Sports,Corporate
8138,North,Home & Kitchen,Home Office
8139,West,Electronics,Corporate
8140,West,Home & Kitchen,Home Office
8141,East,Beauty,Corporate
8142,North,Sports,Consumer
8143,North,Sports,Consumer
8144,North,Clothing,Corporate
8145,South,Electronics,Home Office
8146,East,Sports,Home Office
8147,South,Electronics,Corporate
8148,West,Home & Kitchen,Home Office
8149,North,Clothing,Home Office
8150,North,Electronics,Consumer
8151,South,Clothing,Corporate
8152,West,Clothing,Consumer
8153,East,Clothing,Consumer
8154,North,Beauty,Corporate
8155,North,Clothing,Home Office
8156,South,Home & Kitchen,Home Office
8157,East,Home & Kitchen,Corporate
8158,North,Beauty,Consumer
8159,West,Clothing,Corporate
8160,South,Electronics,Consumer
8161,North,Sports,Corporate
8162,South,Home & Kitchen,Corporate
8163,West,Electronics,Consumer
8164,North,Beauty,Consumer
8165,East,Clothing,Corporate
8166,West,Home & Kitchen,Corporate
8167,West,Sports,Home Office
8168,West,Sports,Corporate
8169,North,Clothing,Corporate
8170,West,Clothing,Home Office
8171,West,Clothing,Consumer
8172,West,Beauty,Corporate
8173,North,Electronics,Corporate
8174,East,Beauty,Home Office
8175,South,Electronics,Consumer
8176,South,Electronics,Corporate
8177,East,Home & Kitchen,Consumer
8178,North,Beauty,Home Office
8179,South,Home & Kitchen,Corporate
8180,South,Home & Kitchen,Consumer
8181,West,Sports,Consumer
8182,South,Clothing,Home Office
8183,North,Clothing,Home Office
8184,South,Beauty,Consumer
8185,South,Beauty,Consumer
8186,West,Electronics,Corporate
8187,East,Clothing,Consumer
8188,South,Beauty,Home Office
8189,East,Sports,Home Office
8190,East,Beauty,Consumer
8191,West,Home & Kitchen,Corporate
8192,West,Electronics,Corporate
8193,North,Electronics,Corporate
8194,South,Clothing,Corporate
8195,North,Home & Kitchen,Consumer
8196,East,Electronics,Home Office
8197,North,Electronics,Consumer
8198,East,Clothing,Home Office
8199,West,Beauty,Home Office
8200,South,Clothing,Consumer
8201,East,Clothing,Consumer
8202,West,Home & Kitchen,Corporate
8203,West,Electronics,Consumer
8204,South,Electronics,Corporate
8205,East,Clothing,Consumer
8206,North,Home & Kitchen,Corporate
8207,East,Beauty,Consumer
8208,North,Home & Kitchen,Consumer
8209,North,Beauty,Home Office
8210,West,Clothing,Consumer
8211,East,Electronics,Home Office
8212,West,Clothing,Consumer
8213,West,Electronics,Corporate
8214,East,Beauty,Consumer
8215,South,Home & Kitchen,Corporate
8216,South,Home & Kitchen,Home Office
8217,North,Home & Kitchen,Corporate
8218,North,Electronics,Corporate
8219,North,Beauty,Corporate
8220,North,Beauty,Corporate
8221,West,Clothing,Consumer
8222,North,Electronics,Consumer
8223,North,Sports,Consumer
8224,North,Beauty,Consumer
8225,East,Electronics,Corporate
8226,North,Clothing,Home Office
8227,North,Home & Kitchen,Home Office
8228,East,Home & Kitchen,Corporate
8229,South,Clothing,Consumer
8230,South,Sports,Consumer
8231,South,Electronics,Home Office
8232,North,Clothing,Consumer
8233,North,Beauty,Home Office
8234,East,Electronics,Consumer
8235,East,Beauty,Home Office
8236,North,Beauty,Home Office
8237,West,Sports,Consumer
8238,West,Electronics,Consumer
8239,East,Clothing,Consumer
8240,East,Home & Kitchen,Consumer
8241,West,Home & Kitchen,Consumer
8242,South,Clothing,Consumer
8243,South,Clothing,Home Office
8244,East,Sports,Consumer
8245,South,Beauty,Home Office
8246,West,Home & Kitchen,Home Office
8247,East,Home & Kitchen,Home Office
8248,North,Beauty,Home Office
8249,East,Clothing,Consumer
8250,East,Electronics,Corporate
8251,West,Sports,Home Office
8252,North,Clothing,Home Office
8253,West,Electronics,Corporate
8254,South,Beauty,Home Office
8255,South,Electronics,Home Office
8256,North,Electronics,Consumer
8257,North,Clothing,Consumer
8258,North,Clothing,Corporate
8259,East,Electronics,Home Office
8260,West,Beauty,Corporate
8261,South,Sports,Home Office
8262,South,Electronics,Corporate
8263,South,Electronics,Home Office
8264,South,Home & Kitchen,Home Office
8265,West,Electronics,Corporate
8266,South,Sports,Home Office
8267,West,Beauty,Home Office
8268,West,Beauty,Consumer
8269,East,Clothing,Consumer
8270,East,Sports,Home Office
8271,North,Sports,Consumer
8272,North,Home & Kitchen,Home Office
8273,East,Home & Kitchen,Corporate
8274,East,Beauty,Home Office
8275,East,Electronics,Home Office
8276,North,Sports,Corporate
8277,East,Electronics,Consumer
8278,North,Sports,Corporate
8279,West,Beauty,Corporate
8280,East,Home & Kitchen,Home Office
8281,West,Home & Kitchen,Corporate
8282,North,Clothing,Corporate
8283,East,Beauty,Corporate
8284,South,Sports,Corporate
8285,North,Sports,Consumer
8286,East,Beauty,Consumer
8287,South,Home & Kitchen,Corporate
8288,East,Electronics,Consumer
8289,West,Home & Kitchen,Consumer
8290,East,Clothing,Corporate
8291,South,Electronics,Corporate
8292,East,Beauty,Corporate
8293,North,Beauty,Consumer
8294,East,Electronics,Corporate
8295,East,Sports,Corporate
8296,North,Beauty,Consumer
8297,East,Electronics,Consumer
8298,South,Electronics,Home Office
8299,West,Electronics,Consumer
8300,East,Home & Kitchen,Consumer
8301,South,Clothing,Home Office
8302,South,Clothing,Corporate
8303,East,Home & Kitchen,Home Office
8304,West,Clothing,Corporate
8305,West,Clothing,Consumer
8306,West,Sports,Corporate
8307,East,Beauty,Home Office
8308,South,Sports,Home Office
8309,North,Home & Kitchen,Home Office
8310,East,Electronics,Corporate
8311,East,Home & Kitchen,Home Office
8312,North,Clothing,Corporate
8313,West,Clothing,Consumer
8314,North,Electronics,Consumer
8315,East,Sports,Consumer
8316,West,Clothing,Consumer
8317,West,Clothing,Corporate
8318,West,Clothing,Corporate
8319,East,Electronics,Consumer
8320,North,Beauty,Corporate
8321,North,Electronics,Corporate
8322,North,Beauty,Consumer
8323,East,Electronics,Corporate
8324,North,Clothing,Home Office
8325,East,Sports,Consumer
8326,North,Beauty,Home Office
8327,South,Sports,Home Office
8328,North,Sports,Home Office
8329,East,Clothing,Consumer
8330,South,Sports,Consumer
8331,North,Beauty,Consumer
8332,West,Sports,Consumer
8333,South,Electronics,Consumer
8334,North,Sports,Corporate
8335,West,Clothing,Home Office
8336,East,Home & Kitchen,Home Office
8337,North,Clothing,Home Office
8338,South,Electronics,Corporate
8339,North,Clothing,Consumer
8340,West,Clothing,Corporate
8341,North,Sports,Corporate
8342,West,Electronics,Consumer
8343,South,Clothing,Corporate
8344,West,Clothing,Consumer
8345,East,Clothing,Home Office
8346,East,Electronics,Consumer
8347,North,Beauty,Consumer
8348,East,Home & Kitchen,Consumer
8349,East,Clothing,Consumer
8350,East,Home & Kitchen,Home Office
8351,East,Electronics,Corporate
8352,South,Beauty,Home Office
8353,North,Beauty,Home Office
8354,South,Sports,Home Office
8355,East,Clothing,Consumer
8356,West,Home & Kitchen,Home Office
8357,North,Clothing,Consumer
8358,East,Clothing,Home Office
8359,West,Beauty,Corporate
8360,West,Home & Kitchen,Corporate
8361,East,Clothing,Home Office
8362,South,Electronics,Home Office
8363,East,Clothing,Home Office
8364,South,Electronics,Corporate
8365,West,Sports,Consumer
8366,North,Beauty,Home Office
8367,West,Home & Kitchen,Home Office
8368,North,Clothing,Consumer
8369,East,Home & Kitchen,Home Office
8370,West,Electronics,Consumer
8371,East,Home & Kitchen,Home Office
8372,East,Beauty,Home Office
8373,East,Home & Kitchen,Home Office
8374,North,Beauty,Consumer
8375,East,Electronics,Consumer
8376,South,Home & Kitchen,Corporate
8377,North,Clothing,Consumer
8378,West,Clothing,Home Office
8379,North,Sports,Corporate
8380,West,Electronics,Corporate
8381,South,Home & Kitchen,Home Office
8382,East,Electronics,Consumer
8383,West,Beauty,Corporate
8384,North,Sports,Home Office
8385,East,Electronics,Consumer
8386,East,Home & Kitchen,Home Office
8387,East,Beauty,Corporate
8388,South,Beauty,Consumer
8389,North,Beauty,Corporate
8390,East,Electronics,Home Office
8391,West,Sports,Consumer
8392,East,Home & Kitchen,Consumer
8393,South,Electronics,Corporate
8394,South,Electronics,Home Office
8395,West,Electronics,Home Office
8396,South,Beauty,Consumer
8397,South,Clothing,Home Office
8398,North,Electronics,Corporate
8399,North,Electronics,Home Office
8400,South,Beauty,Home Office
8401,South,Clothing,Home Office
8402,East,Electronics,Home Office
8403,North,Beauty,Corporate
8404,North,Clothing,Corporate
8405,South,Sports,Home Office
8406,North,Electronics,Home Office
8407,East,Sports,Consumer
8408,West,Sports,Home Office
8409,North,Home & Kitchen,Home Office
8410,North,Clothing,Home Office
8411,North,Home & Kitchen,Corporate
8412,South,Clothing,Corporate
8413,East,Clothing,Home Office
8414,East,Home & Kitchen,Corporate
8415,South,Electronics,Home Office
8416,North,Clothing,Consumer
8417,South,Sports,Consumer
8418,North,Clothing,Consumer
8419,West,Sports,Home Office
8420,South,Electronics,Home Office
8421,East,Electronics,Home Office
8422,East,Home & Kitchen,Consumer
8423,West,Home & Kitchen,Corporate
8424,East,Electronics,Home Office
8425,North,Electronics,Corporate
8426,South,Clothing,Corporate
8427,South,Sports,Corporate
8428,South,Beauty,Consumer
8429,South,Sports,Consumer
8430,East,Home & Kitchen,Corporate
8431,North,Clothing,Corporate
8432,East,Sports,Corporate
8433,East,Beauty,Consumer
8434,South,Electronics,Consumer
8435,South,Electronics,Corporate
8436,West,Electronics,Home Office
8437,South,Beauty,Home Office
8438,West,Electronics,Consumer
8439,North,Sports,Home Office
8440,East,Clothing,Home Office
8441,North,Electronics,Corporate
8442,East,Clothing,Corporate
8443,West,Electronics,Corporate
8444,North,Home & Kitchen,Corporate
8445,South,Beauty,Corporate
8446,South,Home & Kitchen,Home Office
8447,North,Home & Kitchen,Home Office
8448,North,Home & Kitchen,Consumer
8449,West,Electronics,Home Office
8450,North,Home & Kitchen,Consumer
8451,East,Electronics,Consumer
8452,West,Electronics,Consumer
8453,East,Sports,Home Office
8454,North,Clothing,Consumer
8455,North,Beauty,Consumer
8456,East,Home & Kitchen,Home Office
8457,West,Electronics,Corporate
8458,East,Clothing,Home Office
8459,East,Electronics,Consumer
8460,West,Home & Kitchen,Corporate
8461,North,Beauty,Home Office
8462,West,Electronics,Home Office
8463,South,Electronics,Consumer
8464,West,Electronics,Consumer
8465,South,Sports,Home Office
8466,South,Electronics,Corporate
8467,West,Beauty,Home Office
8468,South,Sports,Consumer
8469,South,Electronics,Corporate
8470,East,Home & Kitchen,Corporate
8471,South,Electronics,Home Office
8472,South,Beauty,Consumer
8473,North,Beauty,Corporate
8474,East,Electronics,Corporate
8475,South,Home & Kitchen,Home Office
8476,South,Electronics,Home Office
